"","LENGTH","WEIGHT","ABUNDANCE","YEAR","SEASON","SURVEY","SURVEY_INITIAL","Age"
"4654",12.5,6.6,5,2002,"Summer","DredgeDat","D",2
"4655",12.5,6.7,6,2002,"Summer","DredgeDat","D",2
"4656",13,6.7,7,2002,"Summer","DredgeDat","D",2
"4657",13.5,6.7,2,2002,"Summer","DredgeDat","D",2
"4658",12.5,6.8,5,2002,"Summer","DredgeDat","D",2
"4659",13,6.8,11,2002,"Summer","DredgeDat","D",2
"4660",13.5,6.8,2,2002,"Summer","DredgeDat","D",2
"4661",12.5,6.9,2,2002,"Summer","DredgeDat","D",2
"4662",13,6.9,14,2002,"Summer","DredgeDat","D",2
"4663",13.5,6.9,2,2002,"Summer","DredgeDat","D",2
"4664",14,6.9,2,2002,"Summer","DredgeDat","D",2
"4665",12.5,7,6,2002,"Summer","DredgeDat","D",2
"4666",13,7,7,2002,"Summer","DredgeDat","D",2
"4667",13.5,7,2,2002,"Summer","DredgeDat","D",2
"4668",12.5,7.1,5,2002,"Summer","DredgeDat","D",2
"4669",13,7.1,9,2002,"Summer","DredgeDat","D",2
"4670",13.5,7.1,10,2002,"Summer","DredgeDat","D",2
"4671",13,7.2,9,2002,"Summer","DredgeDat","D",2
"4672",13.5,7.2,5,2002,"Summer","DredgeDat","D",2
"4673",12,7.3,3,2002,"Summer","DredgeDat","D",2
"4674",12.5,7.3,1,2002,"Summer","DredgeDat","D",2
"4675",13,7.3,11,2002,"Summer","DredgeDat","D",2
"4676",13.5,7.3,9,2002,"Summer","DredgeDat","D",2
"4677",12.5,7.4,1,2002,"Summer","DredgeDat","D",2
"4678",13,7.4,9,2002,"Summer","DredgeDat","D",2
"4679",13.5,7.4,2,2002,"Summer","DredgeDat","D",2
"4680",13,7.5,13,2002,"Summer","DredgeDat","D",2
"4681",13.5,7.5,7,2002,"Summer","DredgeDat","D",2
"4682",13,7.6,18,2002,"Summer","DredgeDat","D",2
"4683",13.5,7.6,3,2002,"Summer","DredgeDat","D",2
"4684",14.5,7.6,1,2002,"Summer","DredgeDat","D",2
"4685",13,7.7,7,2002,"Summer","DredgeDat","D",2
"4686",13.5,7.7,5,2002,"Summer","DredgeDat","D",2
"4687",13,7.8,5,2002,"Summer","DredgeDat","D",2
"4688",13.5,7.8,8,2002,"Summer","DredgeDat","D",2
"4689",13,7.9,4,2002,"Summer","DredgeDat","D",2
"4690",13.5,7.9,10,2002,"Summer","DredgeDat","D",2
"4691",14,7.9,2,2002,"Summer","DredgeDat","D",2
"4692",13,8,2,2002,"Summer","DredgeDat","D",2
"4693",13.5,8,5,2002,"Summer","DredgeDat","D",2
"4694",14,8,2,2002,"Summer","DredgeDat","D",2
"4695",13,8.1,2,2002,"Summer","DredgeDat","D",2
"4696",13.5,8.1,12,2002,"Summer","DredgeDat","D",2
"4697",14,8.1,2,2002,"Summer","DredgeDat","D",2
"4698",13.5,8.2,3,2002,"Summer","DredgeDat","D",2
"4699",14,8.2,2,2002,"Summer","DredgeDat","D",2
"4700",13.5,8.3,17,2002,"Summer","DredgeDat","D",2
"4701",14,8.3,3,2002,"Summer","DredgeDat","D",2
"4702",13,8.4,3,2002,"Summer","DredgeDat","D",2
"4703",13.5,8.4,7,2002,"Summer","DredgeDat","D",2
"4704",14,8.4,5,2002,"Summer","DredgeDat","D",2
"4705",13.5,8.5,12,2002,"Summer","DredgeDat","D",2
"4706",14,8.5,3,2002,"Summer","DredgeDat","D",2
"4707",13.5,8.6,10,2002,"Summer","DredgeDat","D",2
"4708",14,8.6,8,2002,"Summer","DredgeDat","D",2
"4709",13,8.7,2,2002,"Summer","DredgeDat","D",2
"4710",13.5,8.7,7,2002,"Summer","DredgeDat","D",2
"4711",14,8.7,9,2002,"Summer","DredgeDat","D",2
"4712",13,8.8,6,2002,"Summer","DredgeDat","D",2
"4713",13.5,8.8,3,2002,"Summer","DredgeDat","D",2
"4714",14,8.8,6,2002,"Summer","DredgeDat","D",2
"4715",12.5,8.9,1,2002,"Summer","DredgeDat","D",2
"4716",13,8.9,4,2002,"Summer","DredgeDat","D",2
"4717",13.5,8.9,2,2002,"Summer","DredgeDat","D",2
"4718",14,8.9,11,2002,"Summer","DredgeDat","D",2
"4719",14.5,8.9,3,2002,"Summer","DredgeDat","D",2
"4720",13.5,9,2,2002,"Summer","DredgeDat","D",2
"4721",14,9,11,2002,"Summer","DredgeDat","D",2
"4722",14.5,9,1,2002,"Summer","DredgeDat","D",2
"4723",13.5,9.1,3,2002,"Summer","DredgeDat","D",2
"4724",14,9.1,6,2002,"Summer","DredgeDat","D",2
"4725",14.5,9.1,1,2002,"Summer","DredgeDat","D",2
"4726",13.5,9.2,3,2002,"Summer","DredgeDat","D",2
"4727",14,9.2,5,2002,"Summer","DredgeDat","D",2
"4728",14.5,9.2,3,2002,"Summer","DredgeDat","D",2
"4729",15.5,9.2,1,2002,"Summer","DredgeDat","D",2
"4730",13.5,9.3,2,2002,"Summer","DredgeDat","D",2
"4731",14,9.3,9,2002,"Summer","DredgeDat","D",2
"4732",14.5,9.3,3,2002,"Summer","DredgeDat","D",2
"4733",13.5,9.4,2,2002,"Summer","DredgeDat","D",2
"4734",14,9.4,6,2002,"Summer","DredgeDat","D",2
"4735",14.5,9.4,3,2002,"Summer","DredgeDat","D",2
"4736",13.5,9.5,2,2002,"Summer","DredgeDat","D",2
"4737",14,9.5,6,2002,"Summer","DredgeDat","D",2
"4738",14.5,9.5,6,2002,"Summer","DredgeDat","D",2
"4739",13.5,9.6,5,2002,"Summer","DredgeDat","D",2
"4740",14,9.6,6,2002,"Summer","DredgeDat","D",2
"4741",14.5,9.6,6,2002,"Summer","DredgeDat","D",2
"4742",13.5,9.7,2,2002,"Summer","DredgeDat","D",2
"4743",14,9.7,6,2002,"Summer","DredgeDat","D",2
"4744",14.5,9.7,1,2002,"Summer","DredgeDat","D",2
"4745",13.5,9.8,3,2002,"Summer","DredgeDat","D",2
"4746",14,9.8,2,2002,"Summer","DredgeDat","D",2
"4747",14.5,9.8,7,2002,"Summer","DredgeDat","D",2
"4748",14,9.9,2,2002,"Summer","DredgeDat","D",2
"4749",14.5,9.9,5,2002,"Summer","DredgeDat","D",2
"4750",15,9.9,1,2002,"Summer","DredgeDat","D",2
"4751",14,10,2,2003,"Summer","DredgeDat","D",2
"4752",15,10,2,2003,"Summer","DredgeDat","D",2
"4753",14.5,10.1,1,2003,"Summer","DredgeDat","D",2
"4754",14,10.2,3,2003,"Summer","DredgeDat","D",2
"4755",14.5,10.2,1,2003,"Summer","DredgeDat","D",2
"4756",15,10.2,2,2003,"Summer","DredgeDat","D",2
"4757",14.5,10.4,1,2003,"Summer","DredgeDat","D",2
"4758",14,10.5,2,2003,"Summer","DredgeDat","D",2
"4759",14.5,10.5,1,2003,"Summer","DredgeDat","D",2
"4760",15,10.5,2,2003,"Summer","DredgeDat","D",2
"4761",15.5,10.5,1,2003,"Summer","DredgeDat","D",2
"4762",14.5,10.6,1,2003,"Summer","DredgeDat","D",2
"4763",15,10.7,2,2003,"Summer","DredgeDat","D",2
"4764",15.5,10.7,1,2003,"Summer","DredgeDat","D",2
"4765",14.5,10.9,2,2003,"Summer","DredgeDat","D",2
"4766",14.5,11,1,2003,"Summer","DredgeDat","D",2
"4767",15,11,2,2003,"Summer","DredgeDat","D",2
"4768",15.5,11.1,1,2003,"Summer","DredgeDat","D",2
"4769",15,11.2,2,2003,"Summer","DredgeDat","D",2
"4770",16,11.3,1,2003,"Summer","DredgeDat","D",2
"4771",16.5,11.3,1,2003,"Summer","DredgeDat","D",2
"4772",15.5,11.4,1,2003,"Summer","DredgeDat","D",2
"4773",15.5,12,1,2003,"Summer","DredgeDat","D",2
"4774",16,12.1,1,2003,"Summer","DredgeDat","D",2
"4775",15.5,12.4,1,2003,"Summer","DredgeDat","D",2
"4776",15.5,12.5,1,2003,"Summer","DredgeDat","D",2
"4777",15.5,12.6,2,2003,"Summer","DredgeDat","D",2
"4778",16,12.6,1,2003,"Summer","DredgeDat","D",2
"4779",16,12.8,1,2003,"Summer","DredgeDat","D",2
"4780",15.5,12.9,1,2003,"Summer","DredgeDat","D",2
"4781",16,13,1,2003,"Summer","DredgeDat","D",2
"4782",16.5,13,1,2003,"Summer","DredgeDat","D",2
"4783",15.5,13.4,1,2003,"Summer","DredgeDat","D",2
"4784",15.5,14,1,2003,"Summer","DredgeDat","D",2
"4785",16.5,14.8,1,2003,"Summer","DredgeDat","D",2
"4786",9.5,2.5,2,2003,"Summer","DredgeDat","D",2
"4787",10,2.7,5,2003,"Summer","DredgeDat","D",2
"4788",10,2.8,5,2003,"Summer","DredgeDat","D",2
"4789",10.5,2.8,6,2003,"Summer","DredgeDat","D",2
"4790",9.5,3,3,2003,"Summer","DredgeDat","D",2
"4791",11,3,4,2003,"Summer","DredgeDat","D",2
"4792",10,3.1,5,2003,"Summer","DredgeDat","D",2
"4793",10.5,3.1,6,2003,"Summer","DredgeDat","D",2
"4794",10.5,3.2,6,2003,"Summer","DredgeDat","D",2
"4795",11,3.4,4,2003,"Summer","DredgeDat","D",2
"4796",11,3.5,4,2003,"Summer","DredgeDat","D",2
"4797",10.5,3.6,6,2003,"Summer","DredgeDat","D",2
"4798",11,3.7,4,2003,"Summer","DredgeDat","D",2
"4799",11.5,3.7,2,2003,"Summer","DredgeDat","D",2
"4800",10.5,3.8,6,2003,"Summer","DredgeDat","D",2
"4801",11,3.8,7,2003,"Summer","DredgeDat","D",2
"4802",11,3.9,4,2003,"Summer","DredgeDat","D",2
"4803",10.5,4.1,6,2003,"Summer","DredgeDat","D",2
"4804",11.5,4.1,2,2003,"Summer","DredgeDat","D",2
"4805",12,4.1,1,2003,"Summer","DredgeDat","D",2
"4806",11.5,4.2,2,2003,"Summer","DredgeDat","D",2
"4807",12,4.3,1,2003,"Summer","DredgeDat","D",2
"4808",11,4.4,4,2003,"Summer","DredgeDat","D",2
"4809",11.5,4.4,4,2003,"Summer","DredgeDat","D",2
"4810",12,4.4,1,2003,"Summer","DredgeDat","D",2
"4811",11,4.5,7,2003,"Summer","DredgeDat","D",2
"4812",11.5,4.5,2,2003,"Summer","DredgeDat","D",2
"4813",12,4.5,3,2003,"Summer","DredgeDat","D",2
"4814",11.5,4.6,4,2003,"Summer","DredgeDat","D",2
"4815",11.5,4.7,2,2003,"Summer","DredgeDat","D",2
"4816",12,4.7,3,2003,"Summer","DredgeDat","D",2
"4817",12.5,4.7,1,2003,"Summer","DredgeDat","D",2
"4818",11.5,4.8,4,2003,"Summer","DredgeDat","D",2
"4819",12,4.8,1,2003,"Summer","DredgeDat","D",2
"4820",12.5,4.8,1,2003,"Summer","DredgeDat","D",2
"4821",11.5,4.9,10,2003,"Summer","DredgeDat","D",2
"4822",12,4.9,7,2003,"Summer","DredgeDat","D",2
"4823",12.5,4.9,3,2003,"Summer","DredgeDat","D",2
"4824",11.5,5,6,2003,"Summer","DredgeDat","D",2
"4825",12.5,5,2,2003,"Summer","DredgeDat","D",2
"4826",12,5.1,1,2003,"Summer","DredgeDat","D",2
"4827",12.5,5.1,1,2003,"Summer","DredgeDat","D",2
"4828",11.5,5.2,2,2003,"Summer","DredgeDat","D",2
"4829",12,5.2,4,2003,"Summer","DredgeDat","D",2
"4830",12,5.3,1,2003,"Summer","DredgeDat","D",2
"4831",12.5,5.3,1,2003,"Summer","DredgeDat","D",2
"4832",12,5.4,3,2003,"Summer","DredgeDat","D",2
"4833",12.5,5.4,1,2003,"Summer","DredgeDat","D",2
"4834",12,5.5,4,2003,"Summer","DredgeDat","D",2
"4835",12.5,5.5,2,2003,"Summer","DredgeDat","D",2
"4836",13,5.5,2,2003,"Summer","DredgeDat","D",2
"4837",12,5.6,1,2003,"Summer","DredgeDat","D",2
"4838",12.5,5.6,4,2003,"Summer","DredgeDat","D",2
"4839",11.5,5.7,2,2003,"Summer","DredgeDat","D",2
"4840",12,5.7,3,2003,"Summer","DredgeDat","D",2
"4841",12.5,5.7,2,2003,"Summer","DredgeDat","D",2
"4842",13,5.7,2,2003,"Summer","DredgeDat","D",2
"4843",13.5,5.7,2,2003,"Summer","DredgeDat","D",2
"4844",11.5,5.8,2,2003,"Summer","DredgeDat","D",2
"4845",12.5,5.8,2,2003,"Summer","DredgeDat","D",2
"4846",12,5.9,3,2003,"Summer","DredgeDat","D",2
"4847",12.5,5.9,1,2003,"Summer","DredgeDat","D",2
"4848",12.5,6,4,2003,"Summer","DredgeDat","D",2
"4849",13,6,1,2003,"Summer","DredgeDat","D",2
"4850",12,6.1,1,2003,"Summer","DredgeDat","D",2
"4851",13,6.2,2,2003,"Summer","DredgeDat","D",2
"4852",12.5,6.3,3,2003,"Summer","DredgeDat","D",2
"4853",13,6.3,3,2003,"Summer","DredgeDat","D",2
"4854",12.5,6.4,2,2003,"Summer","DredgeDat","D",2
"4855",13,6.4,2,2003,"Summer","DredgeDat","D",2
"4856",12.5,6.5,3,2003,"Summer","DredgeDat","D",2
"4857",13,6.5,6,2003,"Summer","DredgeDat","D",2
"4858",13.5,6.5,2,2003,"Summer","DredgeDat","D",2
"4859",12.5,6.6,2,2003,"Summer","DredgeDat","D",2
"4860",13,6.6,6,2003,"Summer","DredgeDat","D",2
"4861",12.5,6.7,2,2003,"Summer","DredgeDat","D",2
"4862",13,6.7,4,2003,"Summer","DredgeDat","D",2
"4863",12.5,6.8,3,2003,"Summer","DredgeDat","D",2
"4864",13,6.8,2,2003,"Summer","DredgeDat","D",2
"4865",12.5,6.9,3,2003,"Summer","DredgeDat","D",2
"4866",13,7,5,2003,"Summer","DredgeDat","D",2
"4867",13.5,7,2,2003,"Summer","DredgeDat","D",2
"4868",12.5,7.1,1,2003,"Summer","DredgeDat","D",2
"4869",13,7.1,3,2003,"Summer","DredgeDat","D",2
"4870",13.5,7.1,5,2003,"Summer","DredgeDat","D",2
"4871",12.5,7.2,1,2003,"Summer","DredgeDat","D",2
"4872",13.5,7.3,2,2003,"Summer","DredgeDat","D",2
"4873",13,7.4,3,2003,"Summer","DredgeDat","D",2
"4874",13.5,7.4,2,2003,"Summer","DredgeDat","D",2
"4875",12.5,7.5,2,2003,"Summer","DredgeDat","D",2
"4876",13,7.5,3,2003,"Summer","DredgeDat","D",2
"4877",13.5,7.5,2,2003,"Summer","DredgeDat","D",2
"4878",13,7.6,6,2003,"Summer","DredgeDat","D",2
"4879",13.5,7.6,2,2003,"Summer","DredgeDat","D",2
"4880",13,7.7,3,2003,"Summer","DredgeDat","D",2
"4881",13.5,7.7,5,2003,"Summer","DredgeDat","D",2
"4882",14,7.7,1,2003,"Summer","DredgeDat","D",2
"4883",13,7.8,3,2003,"Summer","DredgeDat","D",2
"4884",14,7.8,3,2003,"Summer","DredgeDat","D",2
"4885",13.5,7.9,7,2003,"Summer","DredgeDat","D",2
"4886",12.5,8,1,2003,"Summer","DredgeDat","D",2
"4887",13,8,2,2003,"Summer","DredgeDat","D",2
"4888",13.5,8,5,2003,"Summer","DredgeDat","D",2
"4889",14,8,3,2003,"Summer","DredgeDat","D",2
"4890",13,8.1,2,2003,"Summer","DredgeDat","D",2
"4891",13.5,8.1,2,2003,"Summer","DredgeDat","D",2
"4892",14,8.1,2,2003,"Summer","DredgeDat","D",2
"4893",13,8.2,2,2003,"Summer","DredgeDat","D",2
"4894",13.5,8.2,2,2003,"Summer","DredgeDat","D",2
"4895",14.5,8.2,1,2003,"Summer","DredgeDat","D",2
"4896",13.5,8.3,9,2003,"Summer","DredgeDat","D",2
"4897",14.5,8.3,1,2003,"Summer","DredgeDat","D",2
"4898",13.5,8.4,2,2003,"Summer","DredgeDat","D",2
"4899",14,8.4,2,2003,"Summer","DredgeDat","D",2
"4900",13.5,8.5,2,2003,"Summer","DredgeDat","D",2
"4901",14,8.5,3,2003,"Summer","DredgeDat","D",2
"4902",13.5,8.6,2,2003,"Summer","DredgeDat","D",2
"4903",14,8.6,3,2003,"Summer","DredgeDat","D",2
"4904",14.5,8.6,1,2003,"Summer","DredgeDat","D",2
"4905",13.5,8.7,2,2003,"Summer","DredgeDat","D",2
"4906",14,8.8,3,2003,"Summer","DredgeDat","D",2
"4907",14.5,8.9,1,2003,"Summer","DredgeDat","D",2
"4908",14,9,2,2003,"Summer","DredgeDat","D",2
"4909",14.5,9,1,2003,"Summer","DredgeDat","D",2
"4910",14,9.1,2,2003,"Summer","DredgeDat","D",2
"4911",14.5,9.1,2,2003,"Summer","DredgeDat","D",2
"4912",14,9.2,2,2003,"Summer","DredgeDat","D",2
"4913",13.5,9.3,2,2003,"Summer","DredgeDat","D",2
"4914",14,9.3,3,2003,"Summer","DredgeDat","D",2
"4915",14,9.5,2,2003,"Summer","DredgeDat","D",2
"4916",14.5,9.6,2,2003,"Summer","DredgeDat","D",2
"4917",15.5,9.6,1,2003,"Summer","DredgeDat","D",2
"4918",14,9.7,3,2003,"Summer","DredgeDat","D",2
"4919",14.5,9.7,1,2003,"Summer","DredgeDat","D",2
"4920",14.5,9.8,1,2003,"Summer","DredgeDat","D",2
"4921",15,9.8,2,2003,"Summer","DredgeDat","D",2
"4922",14,9.9,2,2003,"Summer","DredgeDat","D",2
"4923",15.5,9.9,1,2003,"Summer","DredgeDat","D",2
"4924",14.5,10,1,2001,"Autumn","DredgeDat","D",2
"4925",15,10,1,2001,"Autumn","DredgeDat","D",2
"4926",15,10.1,1,2001,"Autumn","DredgeDat","D",2
"4927",15.5,10.1,1,2001,"Autumn","DredgeDat","D",2
"4928",15,10.2,1,2001,"Autumn","DredgeDat","D",2
"4929",14,10.3,1,2001,"Autumn","DredgeDat","D",2
"4930",14.5,10.3,1,2001,"Autumn","DredgeDat","D",2
"4931",15,10.3,3,2001,"Autumn","DredgeDat","D",2
"4932",15.5,10.3,1,2001,"Autumn","DredgeDat","D",2
"4933",15,10.4,1,2001,"Autumn","DredgeDat","D",2
"4934",15.5,10.5,3,2001,"Autumn","DredgeDat","D",2
"4935",15,10.6,1,2001,"Autumn","DredgeDat","D",2
"4936",15.5,10.6,1,2001,"Autumn","DredgeDat","D",2
"4937",15,10.7,1,2001,"Autumn","DredgeDat","D",2
"4938",15,10.8,1,2001,"Autumn","DredgeDat","D",2
"4939",15.5,10.8,1,2001,"Autumn","DredgeDat","D",2
"4940",15.5,10.9,1,2001,"Autumn","DredgeDat","D",2
"4941",15.5,11,2,2001,"Autumn","DredgeDat","D",2
"4942",15.5,11.1,3,2001,"Autumn","DredgeDat","D",2
"4943",15.5,11.2,2,2001,"Autumn","DredgeDat","D",2
"4944",15.5,11.3,2,2001,"Autumn","DredgeDat","D",2
"4945",15,11.4,1,2001,"Autumn","DredgeDat","D",2
"4946",16,11.5,1,2001,"Autumn","DredgeDat","D",2
"4947",15,11.6,1,2001,"Autumn","DredgeDat","D",2
"4948",15.5,11.7,2,2001,"Autumn","DredgeDat","D",2
"4949",16,12.1,1,2001,"Autumn","DredgeDat","D",2
"4950",15.5,12.3,2,2001,"Autumn","DredgeDat","D",2
"4951",16,12.5,1,2001,"Autumn","DredgeDat","D",2
"4952",16.5,12.6,1,2001,"Autumn","DredgeDat","D",2
"4953",15.5,12.8,1,2001,"Autumn","DredgeDat","D",2
"4954",16,12.9,1,2001,"Autumn","DredgeDat","D",2
"4955",16,13,1,2001,"Autumn","DredgeDat","D",2
"4956",16,13.1,1,2001,"Autumn","DredgeDat","D",2
"4957",16.5,13.1,1,2001,"Autumn","DredgeDat","D",2
"4958",15,13.3,1,2001,"Autumn","DredgeDat","D",2
"4959",16,13.6,1,2001,"Autumn","DredgeDat","D",2
"4960",16.5,14,1,2001,"Autumn","DredgeDat","D",2
"4961",16,14.1,1,2001,"Autumn","DredgeDat","D",2
"4962",15.5,14.4,1,2001,"Autumn","DredgeDat","D",2
"4963",16.5,14.5,1,2001,"Autumn","DredgeDat","D",2
"4964",15.5,14.6,1,2001,"Autumn","DredgeDat","D",2
"4965",16.5,15.2,1,2001,"Autumn","DredgeDat","D",2
"4966",16.5,15.7,1,2001,"Autumn","DredgeDat","D",2
"4967",16.5,17.6,1,2001,"Autumn","DredgeDat","D",2
"4968",9.5,2.3,3,2001,"Autumn","DredgeDat","D",2
"4969",10,2.7,7,2001,"Autumn","DredgeDat","D",2
"4970",11,2.8,5,2001,"Autumn","DredgeDat","D",2
"4971",10.5,2.9,15,2001,"Autumn","DredgeDat","D",2
"4972",11,3.1,5,2001,"Autumn","DredgeDat","D",2
"4973",10,3.2,8,2001,"Autumn","DredgeDat","D",2
"4974",10.5,3.3,15,2001,"Autumn","DredgeDat","D",2
"4975",11,3.3,5,2001,"Autumn","DredgeDat","D",2
"4976",11,3.4,11,2001,"Autumn","DredgeDat","D",2
"4977",11,3.5,16,2001,"Autumn","DredgeDat","D",2
"4978",11.5,3.5,10,2001,"Autumn","DredgeDat","D",2
"4979",11,3.6,11,2001,"Autumn","DredgeDat","D",2
"4980",11.5,3.6,5,2001,"Autumn","DredgeDat","D",2
"4981",10.5,3.7,15,2001,"Autumn","DredgeDat","D",2
"4982",11,3.7,5,2001,"Autumn","DredgeDat","D",2
"4983",11.5,3.7,25,2001,"Autumn","DredgeDat","D",2
"4984",11,3.8,11,2001,"Autumn","DredgeDat","D",2
"4985",11.5,3.8,5,2001,"Autumn","DredgeDat","D",2
"4986",11.5,3.9,20,2001,"Autumn","DredgeDat","D",2
"4987",11.5,4,10,2001,"Autumn","DredgeDat","D",2
"4988",11.5,4.1,20,2001,"Autumn","DredgeDat","D",2
"4989",12,4.1,4,2001,"Autumn","DredgeDat","D",2
"4990",11,4.2,5,2001,"Autumn","DredgeDat","D",2
"4991",11.5,4.2,10,2001,"Autumn","DredgeDat","D",2
"4992",12,4.2,12,2001,"Autumn","DredgeDat","D",2
"4993",11.5,4.3,5,2001,"Autumn","DredgeDat","D",2
"4994",12,4.3,12,2001,"Autumn","DredgeDat","D",2
"4995",12.5,4.3,8,2001,"Autumn","DredgeDat","D",2
"4996",11.5,4.4,10,2001,"Autumn","DredgeDat","D",2
"4997",12,4.4,31,2001,"Autumn","DredgeDat","D",2
"4998",12.5,4.4,8,2001,"Autumn","DredgeDat","D",2
"4999",11.5,4.5,5,2001,"Autumn","DredgeDat","D",2
"5000",12,4.5,15,2001,"Autumn","DredgeDat","D",2
"5001",11.5,4.6,5,2001,"Autumn","DredgeDat","D",2
"5002",12,4.6,12,2001,"Autumn","DredgeDat","D",2
"5003",12.5,4.6,8,2001,"Autumn","DredgeDat","D",2
"5004",11.5,4.7,5,2001,"Autumn","DredgeDat","D",2
"5005",12,4.7,16,2001,"Autumn","DredgeDat","D",2
"5006",12,4.8,12,2001,"Autumn","DredgeDat","D",2
"5007",12.5,4.8,12,2001,"Autumn","DredgeDat","D",2
"5008",11.5,4.9,5,2001,"Autumn","DredgeDat","D",2
"5009",12,4.9,4,2001,"Autumn","DredgeDat","D",2
"5010",12.5,4.9,20,2001,"Autumn","DredgeDat","D",2
"5011",13,4.9,3,2001,"Autumn","DredgeDat","D",2
"5012",12,5,12,2001,"Autumn","DredgeDat","D",2
"5013",12.5,5,15,2001,"Autumn","DredgeDat","D",2
"5014",12,5.1,8,2001,"Autumn","DredgeDat","D",2
"5015",12.5,5.1,32,2001,"Autumn","DredgeDat","D",2
"5016",13,5.1,3,2001,"Autumn","DredgeDat","D",2
"5017",12.5,5.2,20,2001,"Autumn","DredgeDat","D",2
"5018",12,5.3,4,2001,"Autumn","DredgeDat","D",2
"5019",12.5,5.3,12,2001,"Autumn","DredgeDat","D",2
"5020",13,5.3,6,2001,"Autumn","DredgeDat","D",2
"5021",12,5.4,4,2001,"Autumn","DredgeDat","D",2
"5022",12.5,5.4,4,2001,"Autumn","DredgeDat","D",2
"5023",13,5.4,3,2001,"Autumn","DredgeDat","D",2
"5024",12,5.5,4,2001,"Autumn","DredgeDat","D",2
"5025",12.5,5.5,16,2001,"Autumn","DredgeDat","D",2
"5026",13,5.5,12,2001,"Autumn","DredgeDat","D",2
"5027",12,5.6,4,2001,"Autumn","DredgeDat","D",2
"5028",12.5,5.6,4,2001,"Autumn","DredgeDat","D",2
"5029",13,5.6,14,2001,"Autumn","DredgeDat","D",2
"5030",12,5.7,4,2001,"Autumn","DredgeDat","D",2
"5031",13,5.7,9,2001,"Autumn","DredgeDat","D",2
"5032",12.5,5.8,8,2001,"Autumn","DredgeDat","D",2
"5033",13,5.8,6,2001,"Autumn","DredgeDat","D",2
"5034",12.5,5.9,4,2001,"Autumn","DredgeDat","D",2
"5035",13,5.9,11,2001,"Autumn","DredgeDat","D",2
"5036",14,5.9,1,2001,"Autumn","DredgeDat","D",2
"5037",12.5,6,8,2001,"Autumn","DredgeDat","D",2
"5038",13,6,18,2001,"Autumn","DredgeDat","D",2
"5039",13.5,6,2,2001,"Autumn","DredgeDat","D",2
"5040",12.5,6.1,4,2001,"Autumn","DredgeDat","D",2
"5041",13,6.1,6,2001,"Autumn","DredgeDat","D",2
"5042",13.5,6.1,2,2001,"Autumn","DredgeDat","D",2
"5043",14,6.1,1,2001,"Autumn","DredgeDat","D",2
"5044",13,6.2,15,2001,"Autumn","DredgeDat","D",2
"5045",13.5,6.2,2,2001,"Autumn","DredgeDat","D",2
"5046",12.5,6.3,4,2001,"Autumn","DredgeDat","D",2
"5047",13,6.3,6,2001,"Autumn","DredgeDat","D",2
"5048",13,6.4,12,2001,"Autumn","DredgeDat","D",2
"5049",13.5,6.4,13,2001,"Autumn","DredgeDat","D",2
"5050",13,6.5,3,2001,"Autumn","DredgeDat","D",2
"5051",13.5,6.5,4,2001,"Autumn","DredgeDat","D",2
"5052",14,6.5,1,2001,"Autumn","DredgeDat","D",2
"5053",13,6.6,6,2001,"Autumn","DredgeDat","D",2
"5054",13.5,6.6,17,2001,"Autumn","DredgeDat","D",2
"5055",13,6.7,3,2001,"Autumn","DredgeDat","D",2
"5056",13.5,6.7,7,2001,"Autumn","DredgeDat","D",2
"5057",13.5,6.8,2,2001,"Autumn","DredgeDat","D",2
"5058",14,6.8,1,2001,"Autumn","DredgeDat","D",2
"5059",13,6.9,3,2001,"Autumn","DredgeDat","D",2
"5060",13.5,6.9,4,2001,"Autumn","DredgeDat","D",2
"5061",13,7,3,2001,"Autumn","DredgeDat","D",2
"5062",13.5,7,4,2001,"Autumn","DredgeDat","D",2
"5063",14,7,1,2001,"Autumn","DredgeDat","D",2
"5064",14.5,7,2,2001,"Autumn","DredgeDat","D",2
"5065",13.5,7.1,7,2001,"Autumn","DredgeDat","D",2
"5066",14,7.1,1,2001,"Autumn","DredgeDat","D",2
"5067",13.5,7.2,4,2001,"Autumn","DredgeDat","D",2
"5068",14,7.3,1,2001,"Autumn","DredgeDat","D",2
"5069",14,7.4,7,2001,"Autumn","DredgeDat","D",2
"5070",13.5,7.5,11,2001,"Autumn","DredgeDat","D",2
"5071",14,7.5,3,2001,"Autumn","DredgeDat","D",2
"5072",14.5,7.5,1,2001,"Autumn","DredgeDat","D",2
"5073",13.5,7.6,2,2001,"Autumn","DredgeDat","D",2
"5074",14,7.6,3,2001,"Autumn","DredgeDat","D",2
"5075",14,7.7,4,2001,"Autumn","DredgeDat","D",2
"5076",14.5,7.7,1,2001,"Autumn","DredgeDat","D",2
"5077",13,7.8,3,2001,"Autumn","DredgeDat","D",2
"5078",13.5,7.8,6,2001,"Autumn","DredgeDat","D",2
"5079",14,7.8,3,2001,"Autumn","DredgeDat","D",2
"5080",13.5,7.9,7,2001,"Autumn","DredgeDat","D",2
"5081",14,7.9,3,2001,"Autumn","DredgeDat","D",2
"5082",14.5,7.9,2,2001,"Autumn","DredgeDat","D",2
"5083",14.5,8,1,2001,"Autumn","DredgeDat","D",2
"5084",15,8,1,2001,"Autumn","DredgeDat","D",2
"5085",13.5,8.1,2,2001,"Autumn","DredgeDat","D",2
